simulation_time,GFM_V,GFM_P,GFL634_Pa,GFL634_Pb,GFL634_Pc,GFL634_Qa,GFL634_Qb,GFL634_Qc,GFL680_Pa,GFL680_Pb,GFL680_Pc,GFL680_Qa,GFL680_Qb,GFL680_Qc,Class
342.8896,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
344.0973,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
345.3048,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
346.5109,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
347.7162,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
348.9223,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
350.1293,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
351.3348,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
352.5446,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
353.7511,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
354.9583,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
356.1637,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
357.3714,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
358.5772,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
359.7845,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
360.9916,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
362.1981,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
363.4042,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
364.6115,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
365.8183,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
367.0246,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
368.2319,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
369.4559,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
370.6469,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
371.8526,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
373.0607,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
374.2664,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
375.4789,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
376.72,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
377.8854,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
379.0926,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
380.2995,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
381.5074,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
382.7146,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
383.9214,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
385.1303,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
386.3363,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
387.5426,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
388.7494,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
389.9563,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
391.1622,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
392.3696,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
393.5953,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
394.8053,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
395.9888,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
397.1972,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
398.4025,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
399.6101,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
400.8172,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
402.0249,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
403.2314,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
404.4375,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
405.6427,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
406.8499,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
408.0568,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
409.2636,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
410.4725,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
411.6775,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
412.8834,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
414.091,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
415.2985,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
416.5426,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
417.7108,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
418.9161,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
420.1231,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
421.3289,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
422.5356,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
423.7418,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
424.9472,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
426.1533,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
427.3597,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
428.582,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
429.7796,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
431.0139,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
432.194,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
433.4016,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
434.6088,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
435.8154,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
437.0208,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
438.2259,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
439.4326,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
440.6394,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
441.8468,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
443.0523,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
444.26,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
445.4711,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
446.6716,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
447.8786,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
449.0862,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
450.2935,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
451.5322,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
452.7043,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
453.91,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
455.116,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
456.3221,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
457.5292,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
458.7354,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
459.9412,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
461.1479,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
462.3533,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
463.5584,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
464.7639,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
465.9726,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
467.18,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
468.3864,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
469.5936,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
470.8007,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
472.0065,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
473.2118,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
474.4173,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
475.6241,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
476.8295,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
478.036,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
479.2407,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
480.4716,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
481.6552,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
482.8634,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
484.0708,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
485.2762,664.669869576772,0.45,175,175,175,-303.108891324553,60.7776628375919,-303.108891324553,175,175,175,-303.108891324553,-303.108891324553,-303.108891324553,1
